label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C3,35.6496911,139.5028802,31.842451900766168,1.4373599108538242,-1.9763317833764271,0,0,0.9988525817494898,-0.0032084386987844,0,0,0,0,1
C3-C5_1,35.6496909,139.5028777,31.491267120308702,1.2178114827220956,-1.9522062765630463,0,0,0.8613245705670182,-0.5059747860337204,0,0,0,0,1
C3-C5_2,35.6496551,139.5028674,31.607755651549347,-2.890658869587109,-1.8695882395561343,0,0,0.7176018468995357,-0.6954579845904678,0,0,0,0,1
C3-C5_3,35.649619099999995,139.50285639999998,31.50188873533968,-6.921130768454202,-1.8102229711511448,0,0,0.7423837959399088,-0.6693329175422081,0,0,0,0,1
C5,35.6495967,139.5028518,31.581946610496168,-9.432856932603462,-1.7456020913553654,0,0,0.6563484218524319,-0.7537340426101043,0,0,0,0,1
