label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C6,35.6495245,139.50274249999998,23.76069525932884,-19.70989049117628,-1.074323396808735,0,0,0.0169007277018553,0.99960107631689,0,0,0,0,1
C6-C5_1,35.6495252,139.5027594,25.392107357829616,-19.226169417475013,-1.1807729411793404,0,0,0.1388555923701846,0.9900914948690794,0,0,0,0,1
C6-C5_2,35.649534,139.50280279999998,29.028631002961884,-17.355941899687313,-1.4257992727057514,0,0,0.2955314869773266,0.9549432819424746,0,0,0,0,1
C6-C5_3,35.649558299999995,139.5028356,31.287563225349885,-14.014595024298426,-1.622104253114801,0,0,0.5383269458791314,0.8421341709200764,0,0,0,0,1
C6-C5_4,35.649592,139.5028541,32.03203885860759,-10.060895462096008,-1.7579901178956665,0,0,0.6809216560214025,0.7316389632910018,0,0,0,0,1
C5,35.6495943,139.50285499999998,32.03408261618349,-9.82145959856417,-1.77992627007647,0,0,0.7406965844095058,0.6710786252150563,0,0,0,0,1
